# Reciprocal lattice vectors (tpiba units)
               b(1) = (  1.000000  0.577350 -0.000000 )  
               b(2) = (  0.000000  1.154701  0.000000 )  
               b(3) = (  0.000000 -0.000000  0.166667 )  


# 72x72x1 set
        k(  364) = (   0.1805556   0.3448064   0.0000000), wk =   0.0046296
        k(  365) = (   0.1805556   0.3608439   0.0000000), wk =   0.0046296
        k(  366) = (   0.1805556   0.3768814   0.0000000), wk =   0.0046296
        k(  367) = (   0.1805556   0.3929189   0.0000000), wk =   0.0046296
        k(  368) = (   0.1805556   0.4089564   0.0000000), wk =   0.0046296
        k(  369) = (   0.1805556   0.4249939   0.0000000), wk =   0.0046296
        k(  370) = (   0.1805556   0.4410315   0.0000000), wk =   0.0046296
        k(  371) = (   0.1805556   0.4570690   0.0000000), wk =   0.0046296
        k(  372) = (   0.1805556   0.4731065   0.0000000), wk =   0.0046296
        k(  373) = (   0.1805556   0.4891440   0.0000000), wk =   0.0046296
        k(  374) = (   0.1805556   0.5051815   0.0000000), wk =   0.0046296
        k(  375) = (   0.1805556   0.5212190   0.0000000), wk =   0.0046296
        k(  376) = (   0.1805556   0.5372565   0.0000000), wk =   0.0046296
        k(  377) = (   0.1805556   0.5532940   0.0000000), wk =   0.0046296
        k(  378) = (   0.1805556   0.5693315   0.0000000), wk =   0.0046296
        k(  379) = (   0.1944444   0.3367877   0.0000000), wk =   0.0023148
        k(  380) = (   0.1944444   0.3528252   0.0000000), wk =   0.0046296
        k(  381) = (   0.1944444   0.3688627   0.0000000), wk =   0.0046296
        k(  382) = (   0.1944444   0.3849002   0.0000000), wk =   0.0046296
        k(  383) = (   0.1944444   0.4009377   0.0000000), wk =   0.0046296
        k(  384) = (   0.1944444   0.4169752   0.0000000), wk =   0.0046296
        k(  385) = (   0.1944444   0.4330127   0.0000000), wk =   0.0046296
        k(  386) = (   0.1944444   0.4490502   0.0000000), wk =   0.0046296
        k(  387) = (   0.1944444   0.4650877   0.0000000), wk =   0.0046296
        k(  388) = (   0.1944444   0.4811252   0.0000000), wk =   0.0046296
        k(  389) = (   0.1944444   0.4971627   0.0000000), wk =   0.0046296
        k(  390) = (   0.1944444   0.5132002   0.0000000), wk =   0.0046296
        k(  391) = (   0.1944444   0.5292377   0.0000000), wk =   0.0046296
        k(  392) = (   0.1944444   0.5452753   0.0000000), wk =   0.0046296
        k(  393) = (   0.1944444   0.5613128   0.0000000), wk =   0.0046296
        k(  394) = (   0.1944444   0.5773503   0.0000000), wk =   0.0023148
        k(  395) = (   0.2083333   0.3608439   0.0000000), wk =   0.0023148
        k(  396) = (   0.2083333   0.3768814   0.0000000), wk =   0.0046296
        k(  397) = (   0.2083333   0.3929189   0.0000000), wk =   0.0046296
        k(  398) = (   0.2083333   0.4089564   0.0000000), wk =   0.0046296
        k(  399) = (   0.2083333   0.4249939   0.0000000), wk =   0.0046296
        k(  400) = (   0.2083333   0.4410315   0.0000000), wk =   0.0046296
        k(  401) = (   0.2083333   0.4570690   0.0000000), wk =   0.0046296
        k(  402) = (   0.2083333   0.4731065   0.0000000), wk =   0.0046296
        k(  403) = (   0.2083333   0.4891440   0.0000000), wk =   0.0046296
        k(  404) = (   0.2083333   0.5051815   0.0000000), wk =   0.0046296
        k(  405) = (   0.2083333   0.5212190   0.0000000), wk =   0.0046296
        k(  406) = (   0.2083333   0.5372565   0.0000000), wk =   0.0046296
        k(  407) = (   0.2083333   0.5532940   0.0000000), wk =   0.0046296
        k(  408) = (   0.2083333   0.5693315   0.0000000), wk =   0.0046296
        k(  409) = (   0.2222222   0.3849002   0.0000000), wk =   0.0023148
        k(  410) = (   0.2222222   0.4009377   0.0000000), wk =   0.0046296
        k(  411) = (   0.2222222   0.4169752   0.0000000), wk =   0.0046296
        k(  412) = (   0.2222222   0.4330127   0.0000000), wk =   0.0046296
        k(  413) = (   0.2222222   0.4490502   0.0000000), wk =   0.0046296
        k(  414) = (   0.2222222   0.4650877   0.0000000), wk =   0.0046296
        k(  415) = (   0.2222222   0.4811252   0.0000000), wk =   0.0046296
        k(  416) = (   0.2222222   0.4971627   0.0000000), wk =   0.0046296
        k(  417) = (   0.2222222   0.5132002   0.0000000), wk =   0.0046296
        k(  418) = (   0.2222222   0.5292377   0.0000000), wk =   0.0046296
        k(  419) = (   0.2222222   0.5452753   0.0000000), wk =   0.0046296
        k(  420) = (   0.2222222   0.5613128   0.0000000), wk =   0.0046296
        k(  421) = (   0.2222222   0.5773503   0.0000000), wk =   0.0023148
        k(  422) = (   0.2361111   0.4089564   0.0000000), wk =   0.0023148
        k(  423) = (   0.2361111   0.4249939   0.0000000), wk =   0.0046296
        k(  424) = (   0.2361111   0.4410315   0.0000000), wk =   0.0046296
        k(  425) = (   0.2361111   0.4570690   0.0000000), wk =   0.0046296
        k(  426) = (   0.2361111   0.4731065   0.0000000), wk =   0.0046296
        k(  427) = (   0.2361111   0.4891440   0.0000000), wk =   0.0046296
        k(  428) = (   0.2361111   0.5051815   0.0000000), wk =   0.0046296
        k(  429) = (   0.2361111   0.5212190   0.0000000), wk =   0.0046296
        k(  430) = (   0.2361111   0.5372565   0.0000000), wk =   0.0046296
        k(  431) = (   0.2361111   0.5532940   0.0000000), wk =   0.0046296
        k(  432) = (   0.2361111   0.5693315   0.0000000), wk =   0.0046296
        k(  433) = (   0.2500000   0.4330127   0.0000000), wk =   0.0023148
        k(  434) = (   0.2500000   0.4490502   0.0000000), wk =   0.0046296
        k(  435) = (   0.2500000   0.4650877   0.0000000), wk =   0.0046296
        k(  436) = (   0.2500000   0.4811252   0.0000000), wk =   0.0046296
        k(  437) = (   0.2500000   0.4971627   0.0000000), wk =   0.0046296
        k(  438) = (   0.2500000   0.5132002   0.0000000), wk =   0.0046296
        k(  439) = (   0.2500000   0.5292377   0.0000000), wk =   0.0046296
        k(  440) = (   0.2500000   0.5452753   0.0000000), wk =   0.0046296
        k(  441) = (   0.2500000   0.5613128   0.0000000), wk =   0.0046296
        k(  442) = (   0.2500000   0.5773503   0.0000000), wk =   0.0023148
        k(  443) = (   0.2638889   0.4570690   0.0000000), wk =   0.0023148
        k(  444) = (   0.2638889   0.4731065   0.0000000), wk =   0.0046296
        k(  445) = (   0.2638889   0.4891440   0.0000000), wk =   0.0046296
        k(  446) = (   0.2638889   0.5051815   0.0000000), wk =   0.0046296
        k(  447) = (   0.2638889   0.5212190   0.0000000), wk =   0.0046296
        k(  448) = (   0.2638889   0.5372565   0.0000000), wk =   0.0046296
        k(  449) = (   0.2638889   0.5532940   0.0000000), wk =   0.0046296
        k(  450) = (   0.2638889   0.5693315   0.0000000), wk =   0.0046296
        k(  451) = (   0.2777778   0.4811252   0.0000000), wk =   0.0023148
        k(  452) = (   0.2777778   0.4971627   0.0000000), wk =   0.0046296
        k(  453) = (   0.2777778   0.5132002   0.0000000), wk =   0.0046296
        k(  454) = (   0.2777778   0.5292377   0.0000000), wk =   0.0046296
        k(  455) = (   0.2777778   0.5452753   0.0000000), wk =   0.0046296
        k(  456) = (   0.2777778   0.5613128   0.0000000), wk =   0.0046296
        k(  457) = (   0.2777778   0.5773503   0.0000000), wk =   0.0023148
        k(  458) = (   0.2916667   0.5051815   0.0000000), wk =   0.0023148
        k(  459) = (   0.2916667   0.5212190   0.0000000), wk =   0.0046296
        k(  460) = (   0.2916667   0.5372565   0.0000000), wk =   0.0046296
        k(  461) = (   0.2916667   0.5532940   0.0000000), wk =   0.0046296
        k(  462) = (   0.2916667   0.5693315   0.0000000), wk =   0.0046296
        k(  463) = (   0.3055556   0.5292377   0.0000000), wk =   0.0023148
        k(  464) = (   0.3055556   0.5452753   0.0000000), wk =   0.0046296
        k(  465) = (   0.3055556   0.5613128   0.0000000), wk =   0.0046296
        k(  466) = (   0.3055556   0.5773503   0.0000000), wk =   0.0023148
        k(  467) = (   0.3194444   0.5532940   0.0000000), wk =   0.0023148
        k(  468) = (   0.3194444   0.5693315   0.0000000), wk =   0.0046296
        k(  469) = (   0.3333333   0.5773503   0.0000000), wk =   0.0007716
