# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   16.720000000    0.749257928    0.749257918    0.250115685
   16.730000000    0.743245826    0.743245818    0.249974401
   16.740000000    0.739120835    0.739120831    0.247980046
   16.750000000    0.739709542    0.739709542    0.244743262
   16.760000000    0.745775907    0.745775909    0.241363025
   16.770000000    0.756375617    0.756375622    0.239029908
   16.780000000    0.769865668    0.769865675    0.238550194
   16.790000000    0.783804733    0.783804739    0.240019279
   16.800000000    0.794740535    0.794740534    0.242703068
   16.810000000    0.799664132    0.799664124    0.245157674
   16.820000000    0.798084683    0.798084668    0.245811591
   16.830000000    0.791824826    0.791824804    0.243816010
   16.840000000    0.783181421    0.783181393    0.239495412
   16.850000000    0.773809011    0.773808975    0.234030296
   16.860000000    0.764158955    0.764158914    0.228708569
   16.870000000    0.753482142    0.753482096    0.224401302
   16.880000000    0.740758620    0.740758573    0.221535392
   16.890000000    0.725909749    0.725909706    0.220182317
   16.900000000    0.710324980    0.710324943    0.219904618
   16.910000000    0.696066952    0.696066923    0.219620844
   16.920000000    0.684824246    0.684824227    0.217991394
   16.930000000    0.677980003    0.677979993    0.214302521
   16.940000000    0.677228507    0.677228507    0.208958228
   16.950000000    0.684145528    0.684145539    0.203076803
   16.960000000    0.698670567    0.698670586    0.197823795
   16.970000000    0.718367676    0.718367701    0.194009885
   16.980000000    0.739629211    0.739629239    0.191963218
   16.990000000    0.759720365    0.759720393    0.191632198
   17.000000000    0.777749632    0.777749658    0.192753702
   17.010000000    0.794007534    0.794007554    0.194829155
   17.020000000    0.808704200    0.808704211    0.196895361
   17.030000000    0.821634390    0.821634394    0.197464554
   17.040000000    0.833193557    0.833193560    0.195027455
   17.050000000    0.845289498    0.845289504    0.188896041
   17.060000000    0.860116787    0.860116797    0.179689129
   17.070000000    0.877503695    0.877503708    0.169117723
   17.080000000    0.894389665    0.894389676    0.159242745
   17.090000000    0.907786414    0.907786418    0.151709751
   17.100000000    0.917699528    0.917699524    0.147424944
   17.110000000    0.926331275    0.926331261    0.146619436
   17.120000000    0.935170613    0.935170591    0.148994945
   17.130000000    0.943833381    0.943833352    0.153795243
   17.140000000    0.950843284    0.950843252    0.159768007
   17.150000000    0.953931233    0.953931199    0.165103916
   17.160000000    0.949945219    0.949945185    0.167767739
   17.170000000    0.935582230    0.935582196    0.166478830
   17.180000000    0.908862752    0.908862720    0.161562624
   17.190000000    0.870822258    0.870822229    0.154643697
   17.200000000    0.825487841    0.825487812    0.147516337
   17.210000000    0.777759868    0.777759840    0.141365523
   17.220000000    0.732255928    0.732255901    0.136737177
   17.230000000    0.693266614    0.693266591    0.133846163
   17.240000000    0.664000059    0.664000044    0.132801706
   17.250000000    0.645975132    0.645975126    0.133604607
   17.260000000    0.639005970    0.639005974    0.135970219
   17.270000000    0.641174974    0.641174987    0.139122834
   17.280000000    0.649156155    0.649156172    0.141708764
   17.290000000    0.659301652    0.659301667    0.142071271
   17.300000000    0.668774558    0.668774568    0.139120615
   17.310000000    0.675732704    0.675732712    0.133232122
   17.320000000    0.678896546    0.678896552    0.126008585
   17.330000000    0.677436987    0.677436991    0.119091206
   17.340000000    0.671441730    0.671441730    0.113404535
   17.350000000    0.662609670    0.662609665    0.109272109
   17.360000000    0.653785118    0.653785109    0.106784682
   17.370000000    0.646556401    0.646556388    0.105966031
   17.380000000    0.639656364    0.639656349    0.106773366
   17.390000000    0.630875283    0.630875266    0.109082881
   17.400000000    0.620107007    0.620106992    0.112682700
   17.410000000    0.609533056    0.609533044    0.117189234
   17.420000000    0.601807575    0.601807566    0.121922069
   17.430000000    0.598901703    0.598901696    0.125896256
   17.440000000    0.601893950    0.601893943    0.127997119
   17.450000000    0.611061884    0.611061878    0.127421526
   17.460000000    0.625097454    0.625097452    0.124243708
   17.470000000    0.639814608    0.639814607    0.119443599
   17.480000000    0.649176418    0.649176418    0.114226581
   17.490000000    0.649236301    0.649236300    0.109395964
   17.500000000    0.640953791    0.640953788    0.105301725
   17.510000000    0.628457588    0.628457583    0.102118847
   17.520000000    0.615214145    0.615214137    0.099971507
   17.530000000    0.602962306    0.602962295    0.098806832
   17.540000000    0.593437272    0.593437259    0.098351395
   17.550000000    0.589107380    0.589107368    0.098329953
   17.560000000    0.592073123    0.592073115    0.098682754
   17.570000000    0.602717592    0.602717590    0.099496294
   17.580000000    0.618939673    0.618939675    0.100778725
   17.590000000    0.636758366    0.636758368    0.102306826
   17.600000000    0.652540085    0.652540086    0.103560989
   17.610000000    0.665314295    0.665314294    0.103794964
   17.620000000    0.676546728    0.676546725    0.102359322
   17.630000000    0.687577473    0.687577469    0.099133041
   17.640000000    0.698364773    0.698364767    0.094673277
   17.650000000    0.708462117    0.708462111    0.089927619
   17.660000000    0.717993344    0.717993341    0.085766371
   17.670000000    0.727771066    0.727771067    0.082686660
   17.680000000    0.739147650    0.739147656    0.080809207
   17.690000000    0.753568003    0.753568012    0.080032816
   17.700000000    0.771932228    0.771932239    0.080182460
   17.710000000    0.794127940    0.794127950    0.081093931
   17.720000000    0.818691520    0.818691530    0.082666338
   17.730000000    0.842871718    0.842871727    0.084868730
   17.740000000    0.862911261    0.862911267    0.087655171
   17.750000000    0.874372161    0.874372163    0.090875653
   17.760000000    0.873015176    0.873015172    0.094263980
   17.770000000    0.856264995    0.856264984    0.097450781
   17.780000000    0.824923181    0.824923164    0.099982495
   17.790000000    0.783742451    0.783742428    0.101362059
   17.800000000    0.739007447    0.739007419    0.101141459
   17.810000000    0.694631298    0.694631267    0.099154691
   17.820000000    0.651139117    0.651139083    0.095779885
   17.830000000    0.608524852    0.608524818    0.091835599
   17.840000000    0.568629724    0.568629693    0.088069465
   17.850000000    0.534112449    0.534112423    0.084770457
   17.860000000    0.506619228    0.506619209    0.081860322
   17.870000000    0.486638918    0.486638905    0.079228306
   17.880000000    0.474123576    0.474123568    0.076881613
   17.890000000    0.468503974    0.468503969    0.074845424
   17.900000000    0.468436927    0.468436921    0.073092981
   17.910000000    0.472251280    0.472251274    0.071621615
   17.920000000    0.478767985    0.478767979    0.070524734
   17.930000000    0.487415877    0.487415874    0.069965091
   17.940000000    0.497895059    0.497895061    0.070059516
   17.950000000    0.510061125    0.510061131    0.070748186
   17.960000000    0.523654552    0.523654560    0.071759493
   17.970000000    0.537923970    0.537923978    0.072659699
   17.980000000    0.551701731    0.551701739    0.072928782
   17.990000000    0.563875921    0.563875929    0.072136881
   18.000000000    0.573818601    0.573818608    0.070200252
   18.010000000    0.581153014    0.581153020    0.067473340
   18.020000000    0.584665599    0.584665603    0.064541694
   18.030000000    0.581916470    0.581916470    0.061913126
   18.040000000    0.571053681    0.571053675    0.059868157
   18.050000000    0.552772839    0.552772825    0.058490990
   18.060000000    0.529959128    0.529959105    0.057766490
   18.070000000    0.506277240    0.506277208    0.057649837
   18.080000000    0.485156830    0.485156794    0.058053283
   18.090000000    0.468999383    0.468999347    0.058804349
   18.100000000    0.458617168    0.458617135    0.059683936
   18.110000000    0.453162972    0.453162946    0.060526621
   18.120000000    0.451153182    0.451153164    0.061269638
   18.130000000    0.452276703    0.452276695    0.061922456
   18.140000000    0.458130010    0.458130012    0.062551760
   18.150000000    0.471076829    0.471076839    0.063273305
   18.160000000    0.492545927    0.492545942    0.064189364
   18.170000000    0.522003594    0.522003611    0.065371113
   18.180000000    0.556754440    0.556754457    0.066895568
   18.190000000    0.592165063    0.592165073    0.068799201
   18.200000000    0.622154396    0.622154395    0.070958966
   18.210000000    0.640907311    0.640907298    0.073032152
   18.220000000    0.646008818    0.646008797    0.074528184
   18.230000000    0.640017928    0.640017906    0.074974001
   18.240000000    0.628085437    0.628085418    0.074096519
   18.250000000    0.614065187    0.614065169    0.071993025
   18.260000000    0.599328251    0.599328232    0.069169962
   18.270000000    0.584776540    0.584776521    0.066301774
   18.280000000    0.572548874    0.572548859    0.063878316
   18.290000000    0.565595704    0.565595694    0.062044777
   18.300000000    0.566320305    0.566320302    0.060703322
   18.310000000    0.575554760    0.575554764    0.059715088
   18.320000000    0.592715132    0.592715143    0.059011596
   18.330000000    0.616659077    0.616659094    0.058553118
   18.340000000    0.645690992    0.645691012    0.058216764
   18.350000000    0.676753524    0.676753544    0.057803456
   18.360000000    0.705182347    0.705182362    0.057200583
   18.370000000    0.725496088    0.725496094    0.056493583
   18.380000000    0.732830442    0.732830439    0.055887563
   18.390000000    0.724738470    0.724738458    0.055542164
   18.400000000    0.702856492    0.702856475    0.055511797
   18.410000000    0.672627746    0.672627728    0.055823688
   18.420000000    0.640146208    0.640146193    0.056543244
   18.430000000    0.608745337    0.608745326    0.057750713
   18.440000000    0.578393627    0.578393619    0.059491415
   18.450000000    0.547469924    0.547469913    0.061723412
   18.460000000    0.515062349    0.515062334    0.064251699
   18.470000000    0.482669367    0.482669348    0.066694968
   18.480000000    0.453705739    0.453705719    0.068544886
   18.490000000    0.431063384    0.431063363    0.069352370
   18.500000000    0.415393311    0.415393290    0.068964159
   18.510000000    0.405484628    0.405484606    0.067598593
   18.520000000    0.399942725    0.399942701    0.065701579
   18.530000000    0.398206129    0.398206105    0.063736292
   18.540000000    0.399847782    0.399847758    0.062037792
   18.550000000    0.403468988    0.403468964    0.060770932
   18.560000000    0.406772562    0.406772538    0.059969323
   18.570000000    0.407933944    0.407933921    0.059604132
   18.580000000    0.406955598    0.406955578    0.059619349
   18.590000000    0.405372417    0.405372404    0.059916117
   18.600000000    0.404961919    0.404961917    0.060355285
   18.610000000    0.407280554    0.407280561    0.060810722
   18.620000000    0.413710836    0.413710851    0.061237483
   18.630000000    0.424856374    0.424856392    0.061711326
   18.640000000    0.439691197    0.439691215    0.062368784
   18.650000000    0.455431859    0.455431876    0.063258576
   18.660000000    0.468476271    0.468476285    0.064270298
   18.670000000    0.476428893    0.476428904    0.065235681
   18.680000000    0.479854295    0.479854305    0.066079327
   18.690000000    0.481362925    0.481362936    0.066852942
   18.700000000    0.482938726    0.482938735    0.067617553
   18.710000000    0.484871561    0.484871565    0.068276570
   18.720000000    0.486583649    0.486583643    0.068516513
   18.730000000    0.487296267    0.487296252    0.067969514
   18.740000000    0.486215426    0.486215404    0.066528486
   18.750000000    0.482965566    0.482965542    0.064515976
   18.760000000    0.478143944    0.478143923    0.062499814
   18.770000000    0.473493370    0.473493357    0.060931700
   18.780000000    0.471283128    0.471283121    0.059938787
   18.790000000    0.472894225    0.472894223    0.059402274
   18.800000000    0.477890392    0.477890390    0.059203069
   18.810000000    0.484597921    0.484597916    0.059389048
   18.820000000    0.491238197    0.491238189    0.060116160
   18.830000000    0.496380975    0.496380967    0.061446085
   18.840000000    0.498991389    0.498991380    0.063199251
   18.850000000    0.498529393    0.498529383    0.064980016
   18.860000000    0.494907414    0.494907400    0.066346310
   18.870000000    0.488593628    0.488593609    0.067022322
   18.880000000    0.480936280    0.480936258    0.067007393
   18.890000000    0.474154978    0.474154952    0.066492352
   18.900000000    0.470692074    0.470692047    0.065737017
   18.910000000    0.471970722    0.471970696    0.065037800
   18.920000000    0.477414166    0.477414143    0.064684515
   18.930000000    0.484850996    0.484850975    0.064870670
   18.940000000    0.492048273    0.492048253    0.065656280
   18.950000000    0.498044292    0.498044274    0.066989681
   18.960000000    0.503417732    0.503417715    0.068713560
   18.970000000    0.509549273    0.509549258    0.070581982
   18.980000000    0.517578878    0.517578865    0.072326169
   18.990000000    0.527573814    0.527573803    0.073698070
   19.000000000    0.538091029    0.538091019    0.074481215
   19.010000000    0.546111860    0.546111848    0.074553476
   19.020000000    0.547387945    0.547387928    0.073993604
   19.030000000    0.538028591    0.538028569    0.073113467
   19.040000000    0.517288903    0.517288878    0.072316499
   19.050000000    0.488808402    0.488808379    0.071845474
   19.060000000    0.458518356    0.458518341    0.071617498
   19.070000000    0.431582040    0.431582035    0.071330374
   19.080000000    0.411083842    0.411083845    0.070808902
   19.090000000    0.398105794    0.398105803    0.070210006
   19.100000000    0.391812262    0.391812271    0.069836691
   19.110000000    0.389583926    0.389583930    0.069855760
   19.120000000    0.388186663    0.388186658    0.070255044
   19.130000000    0.385748950    0.385748936    0.070996790
   19.140000000    0.382585621    0.382585602    0.072117019
   19.150000000    0.380020913    0.380020891    0.073675388
   19.160000000    0.378848491    0.378848468    0.075690446
   19.170000000    0.379027081    0.379027059    0.078102177
   19.180000000    0.380281540    0.380281520    0.080661572
   19.190000000    0.382376638    0.382376621    0.082870051
   19.200000000    0.385000107    0.385000095    0.084234665
   19.210000000    0.387781721    0.387781713    0.084680034
   19.220000000    0.390017109    0.390017103    0.084614026
   19.230000000    0.390377635    0.390377629    0.084593996
   19.240000000    0.387578061    0.387578053    0.085014782
   19.250000000    0.381096244    0.381096233    0.085990580
   19.260000000    0.371189547    0.371189534    0.087311846
   19.270000000    0.359041992    0.359041975    0.088509861
   19.280000000    0.346758945    0.346758926    0.089131651
   19.290000000    0.336435637    0.336435619    0.089047775
   19.300000000    0.329176237    0.329176221    0.088480518
   19.310000000    0.325065773    0.325065760    0.087748427
   19.320000000    0.323691050    0.323691041    0.087037421
   19.330000000    0.324570464    0.324570457    0.086429858
   19.340000000    0.327301501    0.327301496    0.086056285
   19.350000000    0.331502504    0.331502498    0.086066567
   19.360000000    0.336655875    0.336655867    0.086465709
   19.370000000    0.341821622    0.341821609    0.087102265
   19.380000000    0.345672499    0.345672481    0.087836288
   19.390000000    0.347050680    0.347050655    0.088670571
   19.400000000    0.345392080    0.345392050    0.089706533
   19.410000000    0.340595858    0.340595827    0.091011150
   19.420000000    0.332826202    0.332826175    0.092590459
   19.430000000    0.322916017    0.322915997    0.094444650
   19.440000000    0.312867358    0.312867344    0.096533335
   19.450000000    0.305330901    0.305330891    0.098713474
   19.460000000    0.302290829    0.302290820    0.100788100
   19.470000000    0.304072380    0.304072372    0.102598431
   19.480000000    0.309297679    0.309297671    0.104088122
   19.490000000    0.315863759    0.315863751    0.105400173
   19.500000000    0.322497081    0.322497074    0.106940507
   19.510000000    0.329668569    0.329668565    0.109214602
   19.520000000    0.338826746    0.338826744    0.112469010
   19.530000000    0.350739951    0.350739950    0.116445404
   19.540000000    0.364758129    0.364758127    0.120473343
   19.550000000    0.379369541    0.379369538    0.123877527
   19.560000000    0.393123058    0.393123053    0.126465297
   19.570000000    0.405262757    0.405262752    0.128682476
   19.580000000    0.415936051    0.415936047    0.131227909
   19.590000000    0.426137137    0.426137135    0.134472363
   19.600000000    0.437181337    0.437181338    0.138143341
   19.610000000    0.449415482    0.449415483    0.141481403
   19.620000000    0.461307731    0.461307730    0.143751924
   19.630000000    0.470425797    0.470425794    0.144716677
   19.640000000    0.475462851    0.475462846    0.144771062
   19.650000000    0.476933103    0.476933095    0.144718633
   19.660000000    0.475869286    0.475869276    0.145341212
   19.670000000    0.472378240    0.472378228    0.147064848
   19.680000000    0.465546035    0.465546020    0.149979212
   19.690000000    0.454444444    0.454444426    0.154112100
   19.700000000    0.439257290    0.439257270    0.159560322
   19.710000000    0.421744876    0.421744855    0.166296591
   19.720000000    0.404772356    0.404772335    0.173948914
   19.730000000    0.390839560    0.390839542    0.181979223
   19.740000000    0.380629843    0.380629828    0.190203808
   19.750000000    0.373141304    0.373141293    0.199095395
   19.760000000    0.366978944    0.366978935    0.209611665
   19.770000000    0.361021791    0.361021780    0.222814370
   19.780000000    0.354356633    0.354356617    0.239594458
   19.790000000    0.346565680    0.346565657    0.260669626
   19.800000000    0.337740364    0.337740335    0.286745647
   19.810000000    0.327602674    0.327602641    0.318417256
   19.820000000    0.315272897    0.315272861    0.355680327
   19.830000000    0.300331162    0.300331127    0.397457257
   19.840000000    0.283630844    0.283630812    0.441457482
   19.850000000    0.266913281    0.266913253    0.484567514
   19.860000000    0.252051285    0.252051261    0.523765102
   19.870000000    0.240585070    0.240585049    0.557037920
   19.880000000    0.233330503    0.233330485    0.583810842
   19.890000000    0.230119521    0.230119505    0.604713078
   19.900000000    0.230028116    0.230028104    0.620914386
   19.910000000    0.232147647    0.232147639    0.633621882
   19.920000000    0.236291771    0.236291767    0.643826655
   19.930000000    0.242728864    0.242728862    0.652010125
   19.940000000    0.251115613    0.251115612    0.658122464
   19.950000000    0.259873737    0.259873736    0.662128940
   19.960000000    0.266836015    0.266836013    0.664434224
   19.970000000    0.270769169    0.270769167    0.665584288
   19.980000000    0.272194682    0.272194680    0.665754282
   19.990000000    0.272544931    0.272544929    0.664641349
   20.000000000    0.272910224    0.272910221    0.661803134
   20.010000000    0.273738067    0.273738061    0.657188000
   20.020000000    0.275110985    0.275110974    0.651360809
   20.030000000    0.276994592    0.276994577    0.645275720
   20.040000000    0.279495465    0.279495447    0.639922503
   20.050000000    0.282903293    0.282903276    0.635980577
